id,genders,ages,nationalities,number_of_stops,time_of_day,market_0,market_1,market_2,market_3,market_4,market_5,market_6,market_7,market_8,market_9,market_10,market_11,market_12,market_13,market_14,time_market_0,time_market_1,time_market_2,time_market_3,time_market_4,time_market_5,time_market_6,time_market_7,time_market_8,time_market_9,time_market_10,time_market_11,time_market_12,time_market_13,time_market_14,rate_market_0,rate_market_1,rate_market_2,rate_market_3,rate_market_4,rate_market_5,rate_market_6,rate_market_7,rate_market_8,rate_market_9,rate_market_10,rate_market_11,rate_market_12,rate_market_13,rate_market_14
1182,female,21-35,India,12,12AM-8AM,0,1,4,124,127,138,245,252,258,361,362,363,*,*,*,4,8,10,2,3,6,3,6,5,5,3,10,0,0,0,2,3,3,1,2,2,2,2,2,2,2,3,0,0,0
1183,female,21-35,India,10,8PM-12PM,3,109,124,139,245,248,250,257,367,368,*,*,*,*,*,25,7,27,6,6,12,18,9,18,5,0,0,0,0,0,5,3,5,2,2,3,4,3,4,2,0,0,0,0,0
1184,male,21-35,BAE,8,8PM-12PM,3,117,123,246,247,250,252,258,*,*,*,*,*,*,*,8,17,21,31,20,26,7,35,0,0,0,0,0,0,0,3,4,4,5,4,5,3,5,0,0,0,0,0,0,0
1185,male,21-35,UK,8,8PM-12PM,1,120,122,125,127,133,139,252,*,*,*,*,*,*,*,6,11,24,19,11,12,6,15,0,0,0,0,0,0,0,2,3,5,4,3,3,2,3,0,0,0,0,0,0,0
1186,male,21-35,Philippines,9,8AM-11AM,1,3,4,6,134,135,245,257,361,*,*,*,*,*,*,14,11,5,3,6,3,11,11,11,0,0,0,0,0,0,3,3,2,2,2,2,3,3,3,0,0,0,0,0,0
1187,male,21-35,Philippines,8,4PM-8PM,109,114,120,135,245,257,362,370,*,*,*,*,*,*,*,10,38,21,25,16,15,23,28,0,0,0,0,0,0,0,3,5,4,5,3,3,4,5,0,0,0,0,0,0,0
1188,male,41-55,Philippines,8,1PM-4PM,6,7,120,256,258,361,367,372,*,*,*,*,*,*,*,24,29,24,23,33,8,20,15,0,0,0,0,0,0,0,5,5,5,4,5,3,4,3,0,0,0,0,0,0,0
1189,female,41-55,Philippines,11,4PM-8PM,4,5,109,121,133,136,250,255,259,361,367,*,*,*,*,17,16,7,11,3,16,15,10,8,5,12,0,0,0,0,4,3,3,3,2,3,3,3,3,2,3,0,0,0,0
1190,female,36-40,Philippines,9,11AM-1PM,4,121,124,135,245,248,255,256,361,*,*,*,*,*,*,7,20,9,13,12,22,19,11,20,0,0,0,0,0,0,3,4,3,3,3,4,4,3,4,0,0,0,0,0,0
1191,female,41-55,BAE,10,1PM-4PM,5,6,110,117,119,120,128,255,366,368,*,*,*,*,*,11,5,10,8,8,10,2,5,7,6,0,0,0,0,0,3,2,3,3,3,3,1,2,3,2,0,0,0,0,0
1192,female,41-55,Others,10,1PM-4PM,0,109,110,114,121,123,126,133,244,252,*,*,*,*,*,11,4,6,12,7,13,3,13,8,2,0,0,0,0,0,3,2,2,3,3,3,2,3,3,1,0,0,0,0,0
1193,female,41-55,Philippines,8,1PM-4PM,4,5,114,121,132,250,257,258,*,*,*,*,*,*,*,14,15,14,9,6,15,18,13,0,0,0,0,0,0,0,3,3,3,3,2,3,4,3,0,0,0,0,0,0,0
1194,female,21-35,India,7,12AM-8AM,1,109,120,121,123,126,366,*,*,*,*,*,*,*,*,10,13,14,21,29,4,21,0,0,0,0,0,0,0,0,3,3,3,4,5,2,4,0,0,0,0,0,0,0,0
1195,male,21-35,Philippines,8,4PM-8PM,123,124,133,135,139,245,256,366,*,*,*,*,*,*,*,24,31,13,29,17,8,16,22,0,0,0,0,0,0,0,5,5,3,5,4,3,3,4,0,0,0,0,0,0,0
1196,female,21-35,Philippines,9,8PM-12PM,2,4,127,128,133,135,244,361,362,*,*,*,*,*,*,14,26,9,10,18,6,19,5,10,0,0,0,0,0,0,3,5,3,3,4,2,4,2,3,0,0,0,0,0,0
1197,male,21-35,India,9,8AM-11AM,4,109,126,133,135,136,256,362,367,*,*,*,*,*,*,22,14,9,14,7,20,7,7,11,0,0,0,0,0,0,4,3,3,3,3,4,3,3,3,0,0,0,0,0,0
1198,male,21-35,Philippines,8,8PM-12PM,111,120,133,135,141,245,258,363,*,*,*,*,*,*,*,25,7,20,10,13,8,21,20,0,0,0,0,0,0,0,5,3,4,3,3,3,4,4,0,0,0,0,0,0,0
1199,male,21-35,Others,9,11AM-1PM,0,4,109,121,124,135,245,256,369,*,*,*,*,*,*,8,3,6,7,1,1,9,8,7,0,0,0,0,0,0,3,2,2,3,1,1,3,3,3,0,0,0,0,0,0
1200,male,21-35,India,8,4PM-8PM,0,6,126,136,140,247,367,369,*,*,*,*,*,*,*,11,24,8,9,4,25,22,9,0,0,0,0,0,0,0,3,5,3,3,2,5,4,3,0,0,0,0,0,0,0
1201,female,21-35,India,10,8AM-11AM,120,126,135,139,141,247,255,256,361,369,*,*,*,*,*,5,4,10,16,18,11,13,9,4,18,0,0,0,0,0,2,2,3,3,4,3,3,3,2,4,0,0,0,0,0
1202,female,21-35,India,10,12AM-8AM,0,116,124,135,244,245,257,361,362,367,*,*,*,*,*,15,14,20,9,22,22,7,24,6,7,0,0,0,0,0,3,3,4,3,4,4,3,5,2,3,0,0,0,0,0
1203,female,21-35,Pakistan,10,11AM-1PM,0,2,3,4,110,120,124,126,252,362,*,*,*,*,*,12,5,19,10,11,16,5,12,15,21,0,0,0,0,0,3,2,4,3,3,3,2,3,3,4,0,0,0,0,0
1204,male,21-35,Others,8,4PM-8PM,3,127,133,136,140,245,362,365,*,*,*,*,*,*,*,11,17,10,6,11,13,6,11,0,0,0,0,0,0,0,3,4,3,2,3,3,2,3,0,0,0,0,0,0,0
1205,female,36-40,Philippines,9,12AM-8AM,2,4,5,109,120,121,255,256,362,*,*,*,*,*,*,7,19,14,16,5,9,17,19,7,0,0,0,0,0,0,3,4,3,3,2,3,4,4,3,0,0,0,0,0,0
1206,male,21-35,UK,8,4PM-8PM,1,4,120,121,122,123,136,367,*,*,*,*,*,*,*,15,20,7,3,12,3,17,12,0,0,0,0,0,0,0,3,4,3,2,3,2,4,3,0,0,0,0,0,0,0
1207,female,21-35,Philippines,10,8PM-12PM,2,109,120,136,139,244,245,259,361,363,*,*,*,*,*,5,18,15,4,18,15,17,20,17,10,0,0,0,0,0,2,4,3,2,4,3,4,4,4,3,0,0,0,0,0
1208,female,55-99,Nepal,10,12AM-8AM,2,6,109,110,121,136,255,256,362,374,*,*,*,*,*,15,21,18,20,14,19,11,6,15,14,0,0,0,0,0,3,4,4,4,3,4,3,2,3,3,0,0,0,0,0
1209,female,21-35,India,10,11AM-1PM,0,1,123,127,133,245,250,255,362,367,*,*,*,*,*,9,14,9,12,17,8,13,8,7,12,0,0,0,0,0,3,3,3,3,4,3,3,3,3,3,0,0,0,0,0
1210,female,21-35,India,10,11AM-1PM,0,2,4,5,109,116,135,249,256,362,*,*,*,*,*,28,8,5,14,24,14,12,24,26,16,0,0,0,0,0,5,3,2,3,5,3,3,5,5,3,0,0,0,0,0
1211,male,21-35,Philippines,7,11AM-1PM,0,121,126,252,256,367,370,*,*,*,*,*,*,*,*,12,10,6,18,4,4,18,0,0,0,0,0,0,0,0,3,3,2,4,2,2,4,0,0,0,0,0,0,0,0
1212,male,21-35,India,8,8PM-12PM,0,3,5,121,133,136,256,362,*,*,*,*,*,*,*,11,9,9,5,29,28,26,26,0,0,0,0,0,0,0,3,3,3,2,5,5,5,5,0,0,0,0,0,0,0
1213,female,36-40,UK,10,1PM-4PM,4,6,121,123,135,244,245,252,365,371,*,*,*,*,*,12,5,13,3,12,7,8,3,13,6,0,0,0,0,0,3,2,3,2,3,3,3,2,3,2,0,0,0,0,0
1214,female,41-55,Philippines,9,12AM-8AM,4,108,109,114,116,124,249,252,374,*,*,*,*,*,*,7,16,6,13,13,9,15,8,11,0,0,0,0,0,0,3,3,2,3,3,3,3,3,3,0,0,0,0,0,0
1215,male,21-35,India,7,4PM-8PM,1,2,7,120,246,366,368,*,*,*,*,*,*,*,*,19,23,32,28,28,24,21,0,0,0,0,0,0,0,0,4,4,5,5,5,5,4,0,0,0,0,0,0,0,0
1216,male,21-35,Philippines,8,8AM-11AM,0,1,6,109,121,127,247,362,*,*,*,*,*,*,*,5,28,7,25,5,9,23,25,0,0,0,0,0,0,0,2,5,3,5,2,3,4,5,0,0,0,0,0,0,0
1217,male,21-35,Philippines,7,4PM-8PM,0,2,6,123,126,362,367,*,*,*,*,*,*,*,*,30,25,14,18,17,22,7,0,0,0,0,0,0,0,0,5,5,3,4,4,4,3,0,0,0,0,0,0,0,0
1218,male,21-35,Others,7,1PM-4PM,4,5,135,139,252,258,361,*,*,*,*,*,*,*,*,22,9,4,24,19,23,14,0,0,0,0,0,0,0,0,4,3,2,5,4,4,3,0,0,0,0,0,0,0,0
1219,female,21-35,BAE,10,4PM-8PM,0,1,3,5,126,135,248,258,362,363,*,*,*,*,*,4,8,14,12,8,8,9,11,7,8,0,0,0,0,0,2,3,3,3,3,3,3,3,3,3,0,0,0,0,0
1220,male,41-55,Philippines,7,12AM-8AM,5,6,120,127,361,362,372,*,*,*,*,*,*,*,*,15,7,12,10,4,7,12,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,0,0,0,0,0,0,0,0
1221,female,21-35,Philippines,10,8PM-12PM,2,3,119,121,133,139,245,248,252,361,*,*,*,*,*,7,13,5,30,7,26,15,6,7,16,0,0,0,0,0,3,3,2,5,3,5,3,2,3,3,0,0,0,0,0
1222,female,21-35,Pakistan,9,8AM-11AM,0,3,114,116,244,246,252,361,369,*,*,*,*,*,*,5,9,6,15,13,15,5,12,9,0,0,0,0,0,0,2,3,2,3,3,3,2,3,3,0,0,0,0,0,0
1223,male,21-35,Philippines,5,1PM-4PM,126,256,361,367,370,*,*,*,*,*,*,*,*,*,*,11,39,31,20,13,0,0,0,0,0,0,0,0,0,0,3,5,5,4,3,0,0,0,0,0,0,0,0,0,0
1224,male,36-40,India,8,4PM-8PM,2,3,5,120,121,123,126,127,*,*,*,*,*,*,*,7,8,9,14,8,6,3,14,0,0,0,0,0,0,0,3,3,3,3,3,2,2,3,0,0,0,0,0,0,0
1225,male,21-35,Philippines,8,8PM-12PM,0,3,109,139,245,256,362,363,*,*,*,*,*,*,*,12,22,20,13,6,23,15,6,0,0,0,0,0,0,0,3,4,4,3,2,4,3,2,0,0,0,0,0,0,0
1226,female,21-35,Others,11,4PM-8PM,5,110,124,126,133,139,141,246,252,363,371,*,*,*,*,8,16,18,17,16,5,14,17,3,3,14,0,0,0,0,3,3,4,4,3,2,3,4,2,2,3,0,0,0,0
1227,male,21-35,India,8,8AM-11AM,3,120,126,133,139,244,247,257,*,*,*,*,*,*,*,18,7,20,24,22,14,16,16,0,0,0,0,0,0,0,4,3,4,5,4,3,3,3,0,0,0,0,0,0,0
1228,male,21-35,India,8,1PM-4PM,1,2,3,123,125,127,362,367,*,*,*,*,*,*,*,30,14,5,10,6,16,16,31,0,0,0,0,0,0,0,5,3,2,3,2,3,3,5,0,0,0,0,0,0,0
1229,female,41-55,Philippines,10,4PM-8PM,3,4,5,109,252,255,259,362,367,370,*,*,*,*,*,6,7,14,7,14,10,11,19,10,17,0,0,0,0,0,2,3,3,3,3,3,3,4,3,4,0,0,0,0,0
1230,male,21-35,India,8,11AM-1PM,0,4,139,244,245,246,362,368,*,*,*,*,*,*,*,5,16,4,17,18,11,4,11,0,0,0,0,0,0,0,2,3,2,4,4,3,2,3,0,0,0,0,0,0,0
1231,female,41-55,Philippines,10,4PM-8PM,109,114,127,133,252,255,256,257,258,371,*,*,*,*,*,12,7,9,17,4,15,7,4,17,7,0,0,0,0,0,3,3,3,4,2,3,3,2,4,3,0,0,0,0,0
1232,female,21-35,Philippines,11,1PM-4PM,2,5,127,133,136,245,248,363,369,372,374,*,*,*,*,13,11,18,14,9,19,5,5,10,16,19,0,0,0,0,3,3,4,3,3,4,2,2,3,3,4,0,0,0,0
1233,female,36-40,Philippines,9,4PM-8PM,120,121,123,124,126,136,255,256,361,*,*,*,*,*,*,6,8,19,17,16,7,7,18,12,0,0,0,0,0,0,2,3,4,4,3,3,3,4,3,0,0,0,0,0,0
1234,male,36-40,Pakistan,8,8AM-11AM,3,110,123,252,255,257,366,368,*,*,*,*,*,*,*,13,17,18,15,12,10,9,14,0,0,0,0,0,0,0,3,4,4,3,3,3,3,3,0,0,0,0,0,0,0
1235,male,21-35,India,7,4PM-8PM,0,2,120,125,133,135,246,*,*,*,*,*,*,*,*,4,16,11,19,18,7,21,0,0,0,0,0,0,0,0,2,3,3,4,4,3,4,0,0,0,0,0,0,0,0
1236,female,41-55,Philippines,10,4PM-8PM,5,109,110,114,119,252,257,258,364,367,*,*,*,*,*,4,17,18,10,6,5,8,10,10,8,0,0,0,0,0,2,4,4,3,2,2,3,3,3,3,0,0,0,0,0
1237,male,21-35,Others,9,8PM-12PM,121,122,124,245,246,256,257,361,367,*,*,*,*,*,*,8,16,4,10,14,10,5,9,10,0,0,0,0,0,0,3,3,2,3,3,3,2,3,3,0,0,0,0,0,0
1238,male,36-40,Philippines,7,11AM-1PM,6,120,123,252,256,257,370,*,*,*,*,*,*,*,*,12,9,12,24,15,5,15,0,0,0,0,0,0,0,0,3,3,3,5,3,2,3,0,0,0,0,0,0,0,0
1239,female,41-55,Philippines,7,1PM-4PM,0,120,121,124,132,135,139,*,*,*,*,*,*,*,*,21,11,21,20,14,25,26,0,0,0,0,0,0,0,0,4,3,4,4,3,5,5,0,0,0,0,0,0,0,0
1240,female,21-35,Egypt,9,11AM-1PM,120,124,126,127,135,136,250,362,363,*,*,*,*,*,*,18,10,17,3,14,3,18,3,10,0,0,0,0,0,0,4,3,4,2,3,2,4,2,3,0,0,0,0,0,0
1241,female,36-40,Pakistan,11,12AM-8AM,5,120,121,124,135,136,252,255,256,258,374,*,*,*,*,11,14,18,6,15,3,6,8,17,16,11,0,0,0,0,3,3,4,2,3,2,2,3,4,3,3,0,0,0,0
1242,female,21-35,India,11,4PM-8PM,0,1,3,4,109,119,120,135,252,255,362,*,*,*,*,20,7,14,4,9,15,5,8,20,22,13,0,0,0,0,4,3,3,2,3,3,2,3,4,4,3,0,0,0,0
1243,female,41-55,Pakistan,10,12AM-8AM,7,110,118,121,124,245,256,258,260,374,*,*,*,*,*,14,9,8,8,10,12,10,26,25,22,0,0,0,0,0,3,3,3,3,3,3,3,5,5,4,0,0,0,0,0
1244,male,21-35,Philippines,6,4PM-8PM,0,4,121,124,245,258,*,*,*,*,*,*,*,*,*,25,21,16,33,9,10,0,0,0,0,0,0,0,0,0,5,4,3,5,3,3,0,0,0,0,0,0,0,0,0
1245,male,21-35,India,8,4PM-8PM,1,3,120,256,258,361,367,370,*,*,*,*,*,*,*,16,17,4,20,15,4,18,11,0,0,0,0,0,0,0,3,4,2,4,3,2,4,3,0,0,0,0,0,0,0
1246,male,21-35,Philippines,7,4PM-8PM,0,127,137,247,252,361,362,*,*,*,*,*,*,*,*,8,19,15,27,14,14,21,0,0,0,0,0,0,0,0,3,4,3,5,3,3,4,0,0,0,0,0,0,0,0
1247,female,21-35,India,9,12AM-8AM,0,114,124,126,135,139,255,362,365,*,*,*,*,*,*,3,6,13,7,7,10,9,3,10,0,0,0,0,0,0,2,2,3,3,3,3,3,2,3,0,0,0,0,0,0
1248,female,21-35,Philippines,9,4PM-8PM,0,1,2,4,127,136,139,361,374,*,*,*,*,*,*,7,19,8,17,18,5,19,14,3,0,0,0,0,0,0,3,4,3,4,4,2,4,3,2,0,0,0,0,0,0
1249,male,21-35,India,7,8AM-11AM,109,120,127,248,256,362,367,*,*,*,*,*,*,*,*,7,5,14,7,9,14,10,0,0,0,0,0,0,0,0,3,2,3,3,3,3,3,0,0,0,0,0,0,0,0
1250,male,21-35,India,9,4PM-8PM,3,120,121,139,247,252,362,366,368,*,*,*,*,*,*,25,8,12,16,7,22,12,12,13,0,0,0,0,0,0,5,3,3,3,3,4,3,3,3,0,0,0,0,0,0
1251,female,21-35,Philippines,9,8AM-11AM,0,2,3,124,126,248,249,257,361,*,*,*,*,*,*,14,19,11,24,23,12,10,13,7,0,0,0,0,0,0,3,4,3,5,4,3,3,3,3,0,0,0,0,0,0
1252,female,21-35,India,9,8AM-11AM,1,127,246,248,249,256,257,361,362,*,*,*,*,*,*,20,22,6,15,12,10,8,17,13,0,0,0,0,0,0,4,4,2,3,3,3,3,4,3,0,0,0,0,0,0
1253,female,21-35,Philippines,9,4PM-8PM,2,3,4,127,133,135,245,256,363,*,*,*,*,*,*,16,8,10,9,5,15,9,6,7,0,0,0,0,0,0,3,3,3,3,2,3,3,2,3,0,0,0,0,0,0
1254,male,36-40,Philippines,9,11AM-1PM,2,120,133,135,245,257,361,368,372,*,*,*,*,*,*,16,5,16,13,8,5,13,10,9,0,0,0,0,0,0,3,2,3,3,3,2,3,3,3,0,0,0,0,0,0
1255,male,21-35,India,9,1PM-4PM,1,3,6,109,123,245,255,362,367,*,*,*,*,*,*,11,12,12,6,5,9,8,17,6,0,0,0,0,0,0,3,3,3,2,2,3,3,4,2,0,0,0,0,0,0
1256,female,21-35,Philippines,8,4PM-8PM,3,4,109,119,121,127,139,244,*,*,*,*,*,*,*,5,14,15,11,8,4,14,11,0,0,0,0,0,0,0,2,3,3,3,3,2,3,3,0,0,0,0,0,0,0
1257,female,21-35,Philippines,9,8PM-12PM,2,3,114,121,133,255,361,367,368,*,*,*,*,*,*,6,12,14,18,5,14,6,13,9,0,0,0,0,0,0,2,3,3,4,2,3,2,3,3,0,0,0,0,0,0
1258,male,36-40,Philippines,7,12AM-8AM,120,123,133,255,365,366,374,*,*,*,*,*,*,*,*,35,43,27,9,19,26,11,0,0,0,0,0,0,0,0,5,5,5,3,4,5,3,0,0,0,0,0,0,0,0
1259,female,21-35,Philippines,10,1PM-4PM,123,124,126,127,138,139,245,361,362,370,*,*,*,*,*,10,14,21,8,23,18,9,10,14,12,0,0,0,0,0,3,3,4,3,4,4,3,3,3,3,0,0,0,0,0
1260,female,36-40,BAE,9,8AM-11AM,3,110,121,139,245,255,256,361,367,*,*,*,*,*,*,3,13,15,15,6,13,4,12,8,0,0,0,0,0,0,2,3,3,3,2,3,2,3,3,0,0,0,0,0,0
1261,female,41-55,Philippines,10,11AM-1PM,4,109,121,124,244,245,252,257,258,363,*,*,*,*,*,21,14,10,5,13,7,20,7,15,20,0,0,0,0,0,4,3,3,2,3,3,4,3,3,4,0,0,0,0,0
1262,male,21-35,Philippines,8,8PM-12PM,0,109,120,123,133,135,246,257,*,*,*,*,*,*,*,19,12,9,39,7,26,12,26,0,0,0,0,0,0,0,4,3,3,5,3,5,3,5,0,0,0,0,0,0,0
1263,male,21-35,India,7,1PM-4PM,4,109,135,138,252,361,366,*,*,*,*,*,*,*,*,32,33,17,22,13,10,6,0,0,0,0,0,0,0,0,5,5,4,4,3,3,2,0,0,0,0,0,0,0,0
1264,female,36-40,Others,10,1PM-4PM,121,124,126,135,136,139,245,252,256,370,*,*,*,*,*,4,26,23,22,5,11,11,18,22,17,0,0,0,0,0,2,5,4,4,2,3,3,4,4,4,0,0,0,0,0
1265,male,41-55,India,7,4PM-8PM,5,110,126,245,247,253,371,*,*,*,*,*,*,*,*,17,7,10,20,5,10,13,0,0,0,0,0,0,0,0,4,3,3,4,2,3,3,0,0,0,0,0,0,0,0
1266,male,21-35,Philippines,8,12AM-8AM,6,114,121,135,245,248,256,361,*,*,*,*,*,*,*,23,16,21,5,11,12,14,14,0,0,0,0,0,0,0,4,3,4,2,3,3,3,3,0,0,0,0,0,0,0
1267,female,21-35,BAE,9,12AM-8AM,109,114,124,126,136,244,245,366,367,*,*,*,*,*,*,7,26,18,14,8,14,22,11,10,0,0,0,0,0,0,3,5,4,3,3,3,4,3,3,0,0,0,0,0,0
1268,female,21-35,Philippines,9,1PM-4PM,1,2,4,124,139,244,247,361,363,*,*,*,*,*,*,16,26,20,11,20,4,7,18,15,0,0,0,0,0,0,3,5,4,3,4,2,3,4,3,0,0,0,0,0,0
1269,female,21-35,Philippines,10,8PM-12PM,3,5,124,136,245,256,361,362,363,366,*,*,*,*,*,3,5,7,4,4,10,12,12,13,3,0,0,0,0,0,2,2,3,2,2,3,3,3,3,2,0,0,0,0,0
1270,male,21-35,India,8,4PM-8PM,118,121,124,126,136,247,362,366,*,*,*,*,*,*,*,15,17,10,19,9,19,20,17,0,0,0,0,0,0,0,3,4,3,4,3,4,4,4,0,0,0,0,0,0,0
1271,female,41-55,Others,9,4PM-8PM,3,5,117,119,245,252,257,258,365,*,*,*,*,*,*,6,11,15,22,16,17,13,6,17,0,0,0,0,0,0,2,3,3,4,3,4,3,2,4,0,0,0,0,0,0
1272,female,21-35,BAE,11,1PM-4PM,1,5,120,121,122,127,245,246,361,362,365,*,*,*,*,5,16,23,5,19,22,14,13,20,11,22,0,0,0,0,2,3,4,2,4,4,3,3,4,3,4,0,0,0,0
1273,female,21-35,Philippines,10,8AM-11AM,0,109,138,139,140,245,247,252,362,363,*,*,*,*,*,3,11,8,12,4,7,5,10,8,11,0,0,0,0,0,2,3,3,3,2,3,2,3,3,3,0,0,0,0,0
1274,female,36-40,Others,9,4PM-8PM,0,5,109,116,120,122,252,256,363,*,*,*,*,*,*,18,18,5,22,20,9,12,20,19,0,0,0,0,0,0,4,4,2,4,4,3,3,4,4,0,0,0,0,0,0
1275,male,41-55,Philippines,8,8PM-12PM,5,108,109,252,256,257,368,372,*,*,*,*,*,*,*,5,21,17,18,4,15,4,16,0,0,0,0,0,0,0,2,4,4,4,2,3,2,3,0,0,0,0,0,0,0
1276,female,36-40,Philippines,9,1PM-4PM,1,6,120,121,124,130,244,252,260,*,*,*,*,*,*,9,15,4,19,20,10,5,21,12,0,0,0,0,0,0,3,3,2,4,4,3,2,4,3,0,0,0,0,0,0
1277,female,41-55,Others,10,1PM-4PM,3,4,5,7,109,114,136,256,257,362,*,*,*,*,*,3,5,6,4,10,11,6,11,9,4,0,0,0,0,0,2,2,2,2,3,3,2,3,3,2,0,0,0,0,0
1278,male,41-55,Philippines,6,8PM-12PM,5,6,120,122,139,371,*,*,*,*,*,*,*,*,*,9,34,23,31,28,37,0,0,0,0,0,0,0,0,0,3,5,4,5,5,5,0,0,0,0,0,0,0,0,0
1279,female,21-35,Philippines,8,8AM-11AM,3,117,124,135,136,250,256,363,*,*,*,*,*,*,*,5,22,11,16,16,19,7,12,0,0,0,0,0,0,0,2,4,3,3,3,4,3,3,0,0,0,0,0,0,0
1280,female,21-35,Philippines,10,11AM-1PM,0,3,124,135,139,245,246,252,363,367,*,*,*,*,*,4,18,12,8,11,13,17,15,12,6,0,0,0,0,0,2,4,3,3,3,3,4,3,3,2,0,0,0,0,0
1281,female,21-35,Others,7,8AM-11AM,1,109,121,133,248,255,256,*,*,*,*,*,*,*,*,20,13,34,7,22,27,19,0,0,0,0,0,0,0,0,4,3,5,3,4,5,4,0,0,0,0,0,0,0,0
1282,male,21-35,Nepal,7,8AM-11AM,1,4,117,119,136,245,246,*,*,*,*,*,*,*,*,15,14,13,35,30,36,13,0,0,0,0,0,0,0,0,3,3,3,5,5,5,3,0,0,0,0,0,0,0,0
1283,female,55-99,Philippines,8,8PM-12PM,6,109,120,135,258,260,361,366,*,*,*,*,*,*,*,10,17,24,7,23,14,12,12,0,0,0,0,0,0,0,3,4,5,3,4,3,3,3,0,0,0,0,0,0,0
1284,female,21-35,India,10,4PM-8PM,0,127,136,137,245,255,256,361,367,368,*,*,*,*,*,11,3,22,6,9,16,7,21,14,14,0,0,0,0,0,3,2,4,2,3,3,3,4,3,3,0,0,0,0,0
1285,male,41-55,India,6,11AM-1PM,6,109,136,252,256,374,*,*,*,*,*,*,*,*,*,15,21,4,10,4,20,0,0,0,0,0,0,0,0,0,3,4,2,3,2,4,0,0,0,0,0,0,0,0,0
1286,female,21-35,India,11,4PM-8PM,0,1,5,110,120,123,135,250,256,361,367,*,*,*,*,7,11,8,3,12,14,15,8,4,11,3,0,0,0,0,3,3,3,2,3,3,3,3,2,3,2,0,0,0,0
1287,male,21-35,Philippines,9,8AM-11AM,0,3,121,122,123,252,361,362,368,*,*,*,*,*,*,14,13,17,20,24,31,13,25,7,0,0,0,0,0,0,3,3,4,4,5,5,3,5,3,0,0,0,0,0,0
1288,female,21-35,India,8,4PM-8PM,5,117,120,136,245,250,361,371,*,*,*,*,*,*,*,12,19,20,16,17,14,21,8,0,0,0,0,0,0,0,3,4,4,3,4,3,4,3,0,0,0,0,0,0,0
1289,male,21-35,India,7,11AM-1PM,1,3,138,245,256,258,362,*,*,*,*,*,*,*,*,16,19,16,8,21,15,20,0,0,0,0,0,0,0,0,3,4,3,3,4,3,4,0,0,0,0,0,0,0,0
1290,female,21-35,Afghanistan,9,1PM-4PM,0,3,124,130,252,255,361,366,367,*,*,*,*,*,*,10,19,15,18,16,15,6,20,14,0,0,0,0,0,0,3,4,3,4,3,3,2,4,3,0,0,0,0,0,0
1291,female,41-55,Philippines,7,8AM-11AM,3,114,121,134,252,255,370,*,*,*,*,*,*,*,*,17,8,8,13,21,43,21,0,0,0,0,0,0,0,0,4,3,3,3,4,5,4,0,0,0,0,0,0,0,0
1292,female,21-35,India,9,1PM-4PM,2,3,5,109,248,256,361,363,366,*,*,*,*,*,*,20,16,8,5,13,13,18,5,8,0,0,0,0,0,0,4,3,3,2,3,3,4,2,3,0,0,0,0,0,0
1293,male,21-35,Philippines,8,1PM-4PM,6,126,135,139,245,247,256,361,*,*,*,*,*,*,*,25,12,35,13,9,19,12,15,0,0,0,0,0,0,0,5,3,5,3,3,4,3,3,0,0,0,0,0,0,0
1294,female,41-55,Others,9,4PM-8PM,3,4,5,6,109,110,119,121,124,*,*,*,*,*,*,14,13,14,15,18,10,10,9,26,0,0,0,0,0,0,3,3,3,3,4,3,3,3,5,0,0,0,0,0,0
1295,female,21-35,Philippines,8,8AM-11AM,0,1,2,114,135,256,363,371,*,*,*,*,*,*,*,21,22,20,5,17,4,13,15,0,0,0,0,0,0,0,4,4,4,2,4,2,3,3,0,0,0,0,0,0,0
1296,male,21-35,Philippines,8,1PM-4PM,5,123,127,246,256,257,362,369,*,*,*,*,*,*,*,10,19,14,12,10,11,14,19,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,0,0,0,0,0,0,0
1297,male,21-35,Others,7,8AM-11AM,1,135,137,139,245,247,361,*,*,*,*,*,*,*,*,23,6,16,8,23,7,19,0,0,0,0,0,0,0,0,4,2,3,3,4,3,4,0,0,0,0,0,0,0,0
1298,male,41-55,India,7,8AM-11AM,7,119,120,130,245,256,371,*,*,*,*,*,*,*,*,23,17,26,19,22,33,22,0,0,0,0,0,0,0,0,4,4,5,4,4,5,4,0,0,0,0,0,0,0,0
1299,female,21-35,India,9,8PM-12PM,3,4,117,120,126,255,257,362,367,*,*,*,*,*,*,6,8,17,7,4,16,11,9,13,0,0,0,0,0,0,2,3,4,3,2,3,3,3,3,0,0,0,0,0,0
1300,male,21-35,Others,8,1PM-4PM,1,6,123,128,257,258,362,363,*,*,*,*,*,*,*,2,3,3,3,4,4,3,4,0,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0
1301,male,21-35,Pakistan,8,4PM-8PM,1,119,120,245,250,252,362,372,*,*,*,*,*,*,*,19,9,9,15,17,13,17,21,0,0,0,0,0,0,0,4,3,3,3,4,3,4,4,0,0,0,0,0,0,0
1302,female,41-55,India,9,4PM-8PM,2,4,5,6,109,121,124,126,252,*,*,*,*,*,*,28,13,10,9,6,22,25,27,7,0,0,0,0,0,0,5,3,3,3,2,4,5,5,3,0,0,0,0,0,0
