id,genders,ages,nationalities,number_of_stops,time_of_day,market_0,market_1,market_2,market_3,market_4,market_5,market_6,market_7,market_8,market_9,market_10,market_11,market_12,market_13,market_14,time_market_0,time_market_1,time_market_2,time_market_3,time_market_4,time_market_5,time_market_6,time_market_7,time_market_8,time_market_9,time_market_10,time_market_11,time_market_12,time_market_13,time_market_14,rate_market_0,rate_market_1,rate_market_2,rate_market_3,rate_market_4,rate_market_5,rate_market_6,rate_market_7,rate_market_8,rate_market_9,rate_market_10,rate_market_11,rate_market_12,rate_market_13,rate_market_14
120,female,55-99,India,10,8AM-11AM,109,114,124,126,136,244,252,256,258,361,*,*,*,*,*,8,10,10,14,5,14,3,8,10,10,0,0,0,0,0,3,3,3,3,2,3,2,3,3,3,0,0,0,0,0
121,male,41-55,Philippines,7,1PM-4PM,5,121,245,257,361,365,371,*,*,*,*,*,*,*,*,21,7,20,18,23,7,5,0,0,0,0,0,0,0,0,4,3,4,4,4,3,2,0,0,0,0,0,0,0,0
122,female,41-55,SriLanka,8,8PM-12PM,4,5,6,110,120,244,252,255,*,*,*,*,*,*,*,24,11,27,15,27,17,12,19,0,0,0,0,0,0,0,5,3,5,3,5,4,3,4,0,0,0,0,0,0,0
123,male,21-35,Philippines,9,12AM-8AM,0,4,121,135,249,361,362,365,370,*,*,*,*,*,*,17,10,17,15,4,10,4,8,11,0,0,0,0,0,0,4,3,4,3,2,3,2,3,3,0,0,0,0,0,0
124,male,21-35,India,6,11AM-1PM,123,126,133,136,256,257,*,*,*,*,*,*,*,*,*,6,7,26,22,12,27,0,0,0,0,0,0,0,0,0,2,3,5,4,3,5,0,0,0,0,0,0,0,0,0
125,female,21-35,Philippines,9,12AM-8AM,1,120,127,136,139,244,245,246,367,*,*,*,*,*,*,7,19,18,8,23,4,17,23,12,0,0,0,0,0,0,3,4,4,3,4,2,4,4,3,0,0,0,0,0,0
126,male,21-35,Others,8,11AM-1PM,0,3,4,110,122,245,252,257,*,*,*,*,*,*,*,8,10,29,25,11,6,35,22,0,0,0,0,0,0,0,3,3,5,5,3,2,5,4,0,0,0,0,0,0,0
127,male,21-35,Philippines,7,8PM-12PM,1,3,130,136,137,246,247,*,*,*,*,*,*,*,*,13,32,29,28,31,21,23,0,0,0,0,0,0,0,0,3,5,5,5,5,4,4,0,0,0,0,0,0,0,0
128,male,55-99,India,7,8AM-11AM,4,7,119,252,258,363,367,*,*,*,*,*,*,*,*,25,8,29,19,23,13,26,0,0,0,0,0,0,0,0,5,3,5,4,4,3,5,0,0,0,0,0,0,0,0
129,male,36-40,India,7,12AM-8AM,3,6,120,135,139,367,370,*,*,*,*,*,*,*,*,6,5,7,23,9,12,26,0,0,0,0,0,0,0,0,2,2,3,4,3,3,5,0,0,0,0,0,0,0,0
130,male,36-40,Philippines,8,4PM-8PM,1,3,4,135,246,255,361,367,*,*,*,*,*,*,*,15,5,10,16,10,8,15,14,0,0,0,0,0,0,0,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0
131,male,36-40,India,9,11AM-1PM,4,6,119,121,126,252,256,257,371,*,*,*,*,*,*,10,14,17,7,15,17,16,4,10,0,0,0,0,0,0,3,3,4,3,3,4,3,2,3,0,0,0,0,0,0
132,female,21-35,India,10,1PM-4PM,0,2,114,124,129,135,245,255,256,367,*,*,*,*,*,10,14,18,17,19,31,6,5,31,15,0,0,0,0,0,3,3,4,4,4,5,2,2,5,3,0,0,0,0,0
133,male,21-35,SriLanka,9,4PM-8PM,2,3,4,119,133,252,256,366,374,*,*,*,*,*,*,6,9,24,17,16,25,25,14,17,0,0,0,0,0,0,2,3,5,4,3,5,5,3,4,0,0,0,0,0,0
134,female,36-40,India,10,8AM-11AM,3,7,119,120,121,124,247,248,252,362,*,*,*,*,*,10,16,16,9,13,17,12,8,11,15,0,0,0,0,0,3,3,3,3,3,4,3,3,3,3,0,0,0,0,0
135,female,21-35,Philippines,9,8PM-12PM,0,2,120,138,139,244,245,252,256,*,*,*,*,*,*,14,13,18,8,12,8,11,11,7,0,0,0,0,0,0,3,3,4,3,3,3,3,3,3,0,0,0,0,0,0
136,female,41-55,Philippines,10,1PM-4PM,5,109,114,124,127,128,252,256,367,371,*,*,*,*,*,10,11,18,16,21,8,7,19,14,5,0,0,0,0,0,3,3,4,3,4,3,3,4,3,2,0,0,0,0,0
137,female,41-55,Afghanistan,7,12AM-8AM,109,123,124,250,252,361,372,*,*,*,*,*,*,*,*,11,5,3,16,3,16,7,0,0,0,0,0,0,0,0,3,2,2,3,2,3,3,0,0,0,0,0,0,0,0
138,female,21-35,India,11,4PM-8PM,2,5,114,136,138,141,247,249,252,361,362,*,*,*,*,13,11,4,7,7,6,3,16,10,14,7,0,0,0,0,3,3,2,3,3,2,2,3,3,3,3,0,0,0,0
139,female,21-35,Philippines,11,12AM-8AM,0,119,121,123,135,139,245,248,255,362,367,*,*,*,*,18,15,14,5,15,14,4,19,18,7,8,0,0,0,0,4,3,3,2,3,3,2,4,4,3,3,0,0,0,0
140,female,36-40,India,8,11AM-1PM,4,5,140,252,255,256,368,370,*,*,*,*,*,*,*,12,16,16,9,13,20,6,21,0,0,0,0,0,0,0,3,3,3,3,3,4,2,4,0,0,0,0,0,0,0
141,male,55-99,Philippines,8,4PM-8PM,6,119,122,124,130,252,258,374,*,*,*,*,*,*,*,11,8,4,5,16,17,17,6,0,0,0,0,0,0,0,3,3,2,2,3,4,4,2,0,0,0,0,0,0,0
142,male,21-35,Philippines,7,11AM-1PM,0,3,245,252,255,367,374,*,*,*,*,*,*,*,*,20,19,15,35,13,10,14,0,0,0,0,0,0,0,0,4,4,3,5,3,3,3,0,0,0,0,0,0,0,0
143,female,36-40,Others,10,11AM-1PM,108,120,124,126,138,252,256,257,367,372,*,*,*,*,*,16,12,21,6,13,20,9,8,15,20,0,0,0,0,0,3,3,4,2,3,4,3,3,3,4,0,0,0,0,0
144,male,36-40,Philippines,7,11AM-1PM,114,120,121,126,255,361,367,*,*,*,*,*,*,*,*,14,13,13,15,14,13,3,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,0,0,0,0,0,0,0,0
145,female,41-55,Egypt,10,1PM-4PM,3,5,6,112,117,139,244,247,252,256,*,*,*,*,*,28,26,15,10,23,24,21,6,7,7,0,0,0,0,0,5,5,3,3,4,5,4,2,3,3,0,0,0,0,0
146,male,21-35,India,7,1PM-4PM,1,5,130,137,245,363,365,*,*,*,*,*,*,*,*,8,12,15,11,16,28,18,0,0,0,0,0,0,0,0,3,3,3,3,3,5,4,0,0,0,0,0,0,0,0
147,female,21-35,India,10,12AM-8AM,3,116,126,127,129,135,139,243,245,248,*,*,*,*,*,14,9,21,10,21,11,5,19,17,7,0,0,0,0,0,3,3,4,3,4,3,2,4,4,3,0,0,0,0,0
148,male,36-40,Philippines,8,8AM-11AM,1,2,4,109,120,252,361,363,*,*,*,*,*,*,*,7,19,16,10,13,11,6,15,0,0,0,0,0,0,0,3,4,3,3,3,3,2,3,0,0,0,0,0,0,0
149,male,21-35,Others,7,8AM-11AM,2,3,6,245,255,366,368,*,*,*,*,*,*,*,*,28,27,7,21,9,19,19,0,0,0,0,0,0,0,0,5,5,3,4,3,4,4,0,0,0,0,0,0,0,0
150,male,55-99,Others,10,1PM-4PM,6,7,109,123,133,244,256,257,361,369,*,*,*,*,*,14,16,19,17,14,13,5,4,15,8,0,0,0,0,0,3,3,4,4,3,3,2,2,3,3,0,0,0,0,0
151,female,21-35,Philippines,10,8PM-12PM,0,5,110,121,129,134,135,139,255,362,*,*,*,*,*,12,13,12,23,13,24,15,17,14,22,0,0,0,0,0,3,3,3,4,3,5,3,4,3,4,0,0,0,0,0
152,female,21-35,Philippines,9,4PM-8PM,0,121,126,128,132,139,245,252,363,*,*,*,*,*,*,11,18,24,24,8,12,15,19,5,0,0,0,0,0,0,3,4,5,5,3,3,3,4,2,0,0,0,0,0,0
153,male,41-55,BAE,7,1PM-4PM,4,5,6,133,256,257,366,*,*,*,*,*,*,*,*,12,17,9,5,5,19,20,0,0,0,0,0,0,0,0,3,4,3,2,2,4,4,0,0,0,0,0,0,0,0
154,male,55-99,Philippines,5,1PM-4PM,121,123,256,365,367,*,*,*,*,*,*,*,*,*,*,19,21,9,20,13,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,0,0,0,0,0,0,0,0,0,0
155,male,41-55,India,8,11AM-1PM,1,3,5,7,109,114,370,374,*,*,*,*,*,*,*,12,14,14,12,12,16,17,3,0,0,0,0,0,0,0,3,3,3,3,3,3,4,2,0,0,0,0,0,0,0
156,female,21-35,India,9,11AM-1PM,4,128,135,139,245,255,258,366,370,*,*,*,*,*,*,18,14,21,20,6,16,8,20,6,0,0,0,0,0,0,4,3,4,4,2,3,3,4,2,0,0,0,0,0,0
157,male,21-35,India,7,12AM-8AM,120,135,245,250,255,361,365,*,*,*,*,*,*,*,*,5,6,18,17,9,11,17,0,0,0,0,0,0,0,0,2,2,4,4,3,3,4,0,0,0,0,0,0,0,0
158,male,21-35,Pakistan,6,8PM-12PM,4,114,133,252,361,362,*,*,*,*,*,*,*,*,*,13,16,16,14,17,23,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,0,0,0,0,0,0,0,0,0
159,female,21-35,India,10,8AM-11AM,0,1,114,120,245,252,255,258,361,363,*,*,*,*,*,3,9,4,11,6,6,9,2,11,11,0,0,0,0,0,2,3,2,3,2,2,3,1,3,3,0,0,0,0,0
160,male,21-35,India,8,8AM-11AM,0,1,6,121,127,133,361,366,*,*,*,*,*,*,*,22,7,38,21,35,10,22,21,0,0,0,0,0,0,0,4,3,5,4,5,3,4,4,0,0,0,0,0,0,0
161,male,36-40,Pakistan,6,8PM-12PM,123,125,133,253,255,372,*,*,*,*,*,*,*,*,*,12,8,23,36,25,37,0,0,0,0,0,0,0,0,0,3,3,4,5,5,5,0,0,0,0,0,0,0,0,0
162,female,41-55,Philippines,11,8AM-11AM,5,6,7,109,124,139,245,252,361,362,372,*,*,*,*,13,6,13,8,13,19,5,21,7,20,4,0,0,0,0,3,2,3,3,3,4,2,4,3,4,2,0,0,0,0
163,male,41-55,Philippines,9,8PM-12PM,5,7,114,246,252,256,257,371,372,*,*,*,*,*,*,14,8,17,20,10,10,12,19,19,0,0,0,0,0,0,3,3,4,4,3,3,3,4,4,0,0,0,0,0,0
164,female,41-55,Philippines,9,12AM-8AM,7,109,124,126,135,257,367,371,374,*,*,*,*,*,*,14,14,8,13,19,22,12,9,10,0,0,0,0,0,0,3,3,3,3,4,4,3,3,3,0,0,0,0,0,0
165,female,21-35,India,9,4PM-8PM,0,1,127,128,135,136,361,363,371,*,*,*,*,*,*,5,17,16,6,23,18,13,20,19,0,0,0,0,0,0,2,4,3,2,4,4,3,4,4,0,0,0,0,0,0
166,male,21-35,Philippines,9,1PM-4PM,2,5,109,110,127,130,252,361,369,*,*,*,*,*,*,16,24,4,19,6,14,6,11,23,0,0,0,0,0,0,3,5,2,4,2,3,2,3,4,0,0,0,0,0,0
167,female,21-35,India,8,8PM-12PM,1,5,121,126,135,257,361,370,*,*,*,*,*,*,*,7,25,9,18,10,13,13,8,0,0,0,0,0,0,0,3,5,3,4,3,3,3,3,0,0,0,0,0,0,0
168,female,21-35,India,10,11AM-1PM,1,2,118,135,138,244,245,255,256,368,*,*,*,*,*,17,17,17,15,18,9,21,4,4,4,0,0,0,0,0,4,4,4,3,4,3,4,2,2,2,0,0,0,0,0
169,male,21-35,Philippines,6,1PM-4PM,1,133,252,256,259,367,*,*,*,*,*,*,*,*,*,22,32,15,15,20,32,0,0,0,0,0,0,0,0,0,4,5,3,3,4,5,0,0,0,0,0,0,0,0,0
170,female,41-55,Afghanistan,9,8AM-11AM,5,7,109,114,126,252,257,370,374,*,*,*,*,*,*,14,12,27,7,26,9,14,19,10,0,0,0,0,0,0,3,3,5,3,5,3,3,4,3,0,0,0,0,0,0
171,female,21-35,Philippines,10,12AM-8AM,3,4,5,139,250,255,256,361,366,367,*,*,*,*,*,13,3,12,4,9,10,5,9,16,11,0,0,0,0,0,3,2,3,2,3,3,2,3,3,3,0,0,0,0,0
172,female,21-35,Others,11,11AM-1PM,1,7,109,133,244,252,256,361,362,365,367,*,*,*,*,7,10,5,12,5,9,5,10,4,12,2,0,0,0,0,3,3,2,3,2,3,2,3,2,3,1,0,0,0,0
173,female,41-55,Others,9,11AM-1PM,4,5,109,110,117,118,120,258,367,*,*,*,*,*,*,15,6,5,12,2,11,4,14,7,0,0,0,0,0,0,3,2,2,3,1,3,2,3,3,0,0,0,0,0,0
174,female,21-35,Others,9,8PM-12PM,4,6,120,121,130,245,248,362,363,*,*,*,*,*,*,14,5,3,14,13,10,12,14,8,0,0,0,0,0,0,3,2,2,3,3,3,3,3,3,0,0,0,0,0,0
175,female,21-35,India,8,1PM-4PM,2,133,136,247,248,361,362,366,*,*,*,*,*,*,*,4,13,9,20,25,19,18,19,0,0,0,0,0,0,0,2,3,3,4,5,4,4,4,0,0,0,0,0,0,0
176,female,21-35,India,10,1PM-4PM,1,3,108,124,127,133,135,257,361,362,*,*,*,*,*,13,20,19,6,15,6,5,12,15,4,0,0,0,0,0,3,4,4,2,3,2,2,3,3,2,0,0,0,0,0
177,male,21-35,India,8,4PM-8PM,5,127,135,245,249,361,368,370,*,*,*,*,*,*,*,12,11,18,14,12,17,16,28,0,0,0,0,0,0,0,3,3,4,3,3,4,3,5,0,0,0,0,0,0,0
178,female,41-55,Philippines,8,8PM-12PM,5,111,139,244,252,257,258,374,*,*,*,*,*,*,*,11,5,19,20,7,16,14,5,0,0,0,0,0,0,0,3,2,4,4,3,3,3,2,0,0,0,0,0,0,0
179,male,21-35,Others,8,8AM-11AM,0,3,121,130,137,138,139,250,*,*,*,*,*,*,*,32,20,15,27,8,8,26,18,0,0,0,0,0,0,0,5,4,3,5,3,3,5,4,0,0,0,0,0,0,0
180,male,41-55,Philippines,8,8AM-11AM,0,5,6,110,133,247,259,370,*,*,*,*,*,*,*,18,18,13,3,11,18,20,17,0,0,0,0,0,0,0,4,4,3,2,3,4,4,4,0,0,0,0,0,0,0
181,female,21-35,Nepal,9,8AM-11AM,0,3,126,134,245,255,361,362,365,*,*,*,*,*,*,16,14,10,20,14,5,30,23,8,0,0,0,0,0,0,3,3,3,4,3,2,5,4,3,0,0,0,0,0,0
182,male,21-35,Others,7,11AM-1PM,0,2,125,139,256,365,367,*,*,*,*,*,*,*,*,30,16,7,31,36,10,28,0,0,0,0,0,0,0,0,5,3,3,5,5,3,5,0,0,0,0,0,0,0,0
183,male,21-35,India,7,4PM-8PM,0,119,126,130,252,369,371,*,*,*,*,*,*,*,*,20,12,8,5,20,12,27,0,0,0,0,0,0,0,0,4,3,3,2,4,3,5,0,0,0,0,0,0,0,0
184,male,21-35,India,7,4PM-8PM,1,120,123,126,255,256,374,*,*,*,*,*,*,*,*,16,23,23,5,12,4,12,0,0,0,0,0,0,0,0,3,4,4,2,3,2,3,0,0,0,0,0,0,0,0
185,male,36-40,Philippines,7,8PM-12PM,0,6,123,126,252,258,371,*,*,*,*,*,*,*,*,19,11,23,13,9,12,23,0,0,0,0,0,0,0,0,4,3,4,3,3,3,4,0,0,0,0,0,0,0,0
186,female,21-35,India,10,11AM-1PM,0,109,114,120,139,255,361,362,365,371,*,*,*,*,*,23,24,22,9,7,17,14,5,24,11,0,0,0,0,0,4,5,4,3,3,4,3,2,5,3,0,0,0,0,0
187,male,41-55,Pakistan,6,4PM-8PM,6,109,131,246,256,374,*,*,*,*,*,*,*,*,*,23,20,12,15,11,22,0,0,0,0,0,0,0,0,0,4,4,3,3,3,4,0,0,0,0,0,0,0,0,0
188,male,41-55,India,7,4PM-8PM,3,5,6,244,256,258,372,*,*,*,*,*,*,*,*,13,18,19,6,17,22,26,0,0,0,0,0,0,0,0,3,4,4,2,4,4,5,0,0,0,0,0,0,0,0
189,female,21-35,Philippines,9,11AM-1PM,124,133,138,247,249,250,256,257,367,*,*,*,*,*,*,30,12,7,23,27,11,23,22,20,0,0,0,0,0,0,5,3,3,4,5,3,4,4,4,0,0,0,0,0,0
190,female,21-35,India,9,4PM-8PM,2,117,127,138,139,248,252,362,368,*,*,*,*,*,*,20,5,18,9,13,8,5,12,19,0,0,0,0,0,0,4,2,4,3,3,3,2,3,4,0,0,0,0,0,0
191,female,21-35,Egypt,10,1PM-4PM,1,4,5,110,113,119,135,139,246,363,*,*,*,*,*,11,16,11,18,8,14,12,19,5,19,0,0,0,0,0,3,3,3,4,3,3,3,4,2,4,0,0,0,0,0
192,female,21-35,Pakistan,11,8AM-11AM,2,3,4,121,135,136,245,248,252,258,366,*,*,*,*,11,5,11,7,2,9,3,7,8,9,3,0,0,0,0,3,2,3,3,1,3,2,3,3,3,2,0,0,0,0
193,male,55-99,Philippines,6,4PM-8PM,1,6,7,109,120,361,*,*,*,*,*,*,*,*,*,14,23,4,25,15,5,0,0,0,0,0,0,0,0,0,3,4,2,5,3,2,0,0,0,0,0,0,0,0,0
194,female,36-40,India,12,8AM-11AM,3,4,5,120,121,124,126,135,247,252,365,367,*,*,*,7,27,17,5,27,7,10,7,21,15,6,17,0,0,0,3,5,4,2,5,3,3,3,4,3,2,4,0,0,0
195,female,21-35,India,9,11AM-1PM,0,4,116,121,136,139,245,256,364,*,*,*,*,*,*,16,11,15,16,14,3,15,10,16,0,0,0,0,0,0,3,3,3,3,3,2,3,3,3,0,0,0,0,0,0
196,male,36-40,Philippines,7,8PM-12PM,6,110,120,121,136,252,256,*,*,*,*,*,*,*,*,4,5,14,14,21,15,22,0,0,0,0,0,0,0,0,2,2,3,3,4,3,4,0,0,0,0,0,0,0,0
197,female,55-99,India,9,4PM-8PM,5,109,119,135,252,256,361,363,371,*,*,*,*,*,*,4,4,8,5,9,10,5,15,17,0,0,0,0,0,0,2,2,3,2,3,3,2,3,4,0,0,0,0,0,0
198,male,36-40,Egypt,6,1PM-4PM,3,6,130,252,258,372,*,*,*,*,*,*,*,*,*,12,14,17,8,12,12,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,0,0,0,0,0,0,0,0,0
199,male,21-35,Others,8,11AM-1PM,1,120,133,245,247,252,256,362,*,*,*,*,*,*,*,19,4,19,14,6,20,4,14,0,0,0,0,0,0,0,4,2,4,3,2,4,2,3,0,0,0,0,0,0,0
200,male,21-35,India,8,8PM-12PM,1,126,255,258,362,363,365,368,*,*,*,*,*,*,*,33,9,30,8,22,18,11,16,0,0,0,0,0,0,0,5,3,5,3,4,4,3,3,0,0,0,0,0,0,0
201,male,36-40,India,9,4PM-8PM,0,121,133,135,139,252,256,362,372,*,*,*,*,*,*,8,19,13,18,12,14,19,4,10,0,0,0,0,0,0,3,4,3,4,3,3,4,2,3,0,0,0,0,0,0
202,female,21-35,Others,11,4PM-8PM,3,120,124,127,139,255,256,361,362,366,370,*,*,*,*,2,4,1,4,4,6,7,1,5,2,7,0,0,0,0,1,2,1,2,2,2,3,1,2,1,3,0,0,0,0
203,female,21-35,India,9,8AM-11AM,0,2,120,121,124,125,245,255,256,*,*,*,*,*,*,8,3,8,8,3,4,8,3,7,0,0,0,0,0,0,3,2,3,3,2,2,3,2,3,0,0,0,0,0,0
204,male,21-35,BAE,8,1PM-4PM,0,1,3,120,139,252,255,256,*,*,*,*,*,*,*,14,25,15,5,27,15,10,8,0,0,0,0,0,0,0,3,5,3,2,5,3,3,3,0,0,0,0,0,0,0
205,female,21-35,India,11,8AM-11AM,3,114,121,136,244,245,246,253,361,362,370,*,*,*,*,11,13,21,10,18,17,6,20,4,12,23,0,0,0,0,3,3,4,3,4,4,2,4,2,3,4,0,0,0,0
206,female,21-35,Others,10,8PM-12PM,5,121,133,135,136,141,255,256,361,366,*,*,*,*,*,20,11,11,9,22,5,4,20,7,10,0,0,0,0,0,4,3,3,3,4,2,2,4,3,3,0,0,0,0,0
207,female,41-55,Philippines,10,4PM-8PM,2,109,110,121,134,135,252,255,258,371,*,*,*,*,*,2,12,8,5,4,10,9,11,4,6,0,0,0,0,0,1,3,3,2,2,3,3,3,2,2,0,0,0,0,0
208,male,36-40,Pakistan,10,1PM-4PM,4,121,133,135,250,252,257,361,367,372,*,*,*,*,*,14,14,5,8,14,7,3,14,14,12,0,0,0,0,0,3,3,2,3,3,3,2,3,3,3,0,0,0,0,0
209,female,21-35,Pakistan,10,8AM-11AM,0,109,121,127,136,137,245,248,363,366,*,*,*,*,*,8,9,6,9,11,13,5,9,3,6,0,0,0,0,0,3,3,2,3,3,3,2,3,2,2,0,0,0,0,0
210,female,55-99,Philippines,12,8AM-11AM,3,4,5,117,121,124,127,248,258,361,362,367,*,*,*,6,6,11,8,10,4,3,7,12,2,3,12,0,0,0,2,2,3,3,3,2,2,3,3,1,2,3,0,0,0
211,male,21-35,Nepal,8,12AM-8AM,0,109,122,124,140,247,252,257,*,*,*,*,*,*,*,19,9,24,16,24,23,6,7,0,0,0,0,0,0,0,4,3,5,3,5,4,2,3,0,0,0,0,0,0,0
212,female,21-35,Others,9,11AM-1PM,0,2,3,123,124,126,136,248,374,*,*,*,*,*,*,10,27,26,12,17,23,21,25,5,0,0,0,0,0,0,3,5,5,3,4,4,4,5,2,0,0,0,0,0,0
213,male,21-35,Philippines,6,4PM-8PM,3,114,135,139,361,362,*,*,*,*,*,*,*,*,*,33,30,16,7,6,34,0,0,0,0,0,0,0,0,0,5,5,3,3,2,5,0,0,0,0,0,0,0,0,0
214,female,21-35,Pakistan,7,1PM-4PM,1,2,3,121,245,247,258,*,*,*,*,*,*,*,*,10,39,14,12,12,12,29,0,0,0,0,0,0,0,0,3,5,3,3,3,3,5,0,0,0,0,0,0,0,0
215,female,21-35,India,9,1PM-4PM,0,109,120,127,133,244,245,362,369,*,*,*,*,*,*,14,23,20,10,20,11,9,6,14,0,0,0,0,0,0,3,4,4,3,4,3,3,2,3,0,0,0,0,0,0
216,male,21-35,Others,8,1PM-4PM,0,3,120,139,252,256,362,368,*,*,*,*,*,*,*,20,17,10,5,9,4,13,4,0,0,0,0,0,0,0,4,4,3,2,3,2,3,2,0,0,0,0,0,0,0
217,female,21-35,Philippines,9,8AM-11AM,0,1,3,124,139,244,252,361,366,*,*,*,*,*,*,6,7,13,13,9,8,12,5,13,0,0,0,0,0,0,2,3,3,3,3,3,3,2,3,0,0,0,0,0,0
218,male,21-35,Others,7,4PM-8PM,120,126,139,245,255,361,366,*,*,*,*,*,*,*,*,13,6,21,8,21,21,17,0,0,0,0,0,0,0,0,3,2,4,3,4,4,4,0,0,0,0,0,0,0,0
219,female,41-55,India,9,8AM-11AM,5,7,109,121,252,255,256,257,258,*,*,*,*,*,*,10,17,9,6,12,12,16,12,8,0,0,0,0,0,0,3,4,3,2,3,3,3,3,3,0,0,0,0,0,0
220,female,21-35,India,10,1PM-4PM,0,120,121,141,244,245,250,361,362,366,*,*,*,*,*,6,9,3,12,4,10,7,12,2,9,0,0,0,0,0,2,3,2,3,2,3,3,3,1,3,0,0,0,0,0
221,female,55-99,Philippines,7,8PM-12PM,2,4,6,114,245,248,258,*,*,*,*,*,*,*,*,16,9,17,38,8,14,42,0,0,0,0,0,0,0,0,3,3,4,5,3,3,5,0,0,0,0,0,0,0,0
222,female,21-35,Others,9,8PM-12PM,0,118,124,135,141,243,244,364,370,*,*,*,*,*,*,12,14,12,13,11,22,10,17,20,0,0,0,0,0,0,3,3,3,3,3,4,3,4,4,0,0,0,0,0,0
223,male,41-55,Philippines,8,1PM-4PM,2,5,120,126,252,256,258,374,*,*,*,*,*,*,*,21,4,11,12,6,19,20,14,0,0,0,0,0,0,0,4,2,3,3,2,4,4,3,0,0,0,0,0,0,0
224,female,21-35,Pakistan,8,8PM-12PM,1,109,124,126,245,361,363,366,*,*,*,*,*,*,*,22,24,22,5,28,29,8,15,0,0,0,0,0,0,0,4,5,4,2,5,5,3,3,0,0,0,0,0,0,0
225,male,21-35,India,9,8AM-11AM,0,3,6,133,244,246,256,362,367,*,*,*,*,*,*,22,12,7,8,11,11,14,8,7,0,0,0,0,0,0,4,3,3,3,3,3,3,3,3,0,0,0,0,0,0
226,male,21-35,India,7,8PM-12PM,3,4,109,127,135,256,370,*,*,*,*,*,*,*,*,13,11,20,17,27,26,16,0,0,0,0,0,0,0,0,3,3,4,4,5,5,3,0,0,0,0,0,0,0,0
227,male,21-35,India,8,11AM-1PM,109,121,139,246,249,252,363,367,*,*,*,*,*,*,*,29,9,19,9,32,27,27,18,0,0,0,0,0,0,0,5,3,4,3,5,5,5,4,0,0,0,0,0,0,0
228,male,41-55,India,7,8PM-12PM,121,123,135,245,252,257,258,*,*,*,*,*,*,*,*,31,9,36,24,15,14,28,0,0,0,0,0,0,0,0,5,3,5,5,3,3,5,0,0,0,0,0,0,0,0
229,female,41-55,India,8,4PM-8PM,6,7,120,124,126,133,136,361,*,*,*,*,*,*,*,14,16,16,21,10,22,17,18,0,0,0,0,0,0,0,3,3,3,4,3,4,4,4,0,0,0,0,0,0,0
230,male,41-55,India,5,11AM-1PM,6,123,256,258,363,*,*,*,*,*,*,*,*,*,*,31,27,34,42,11,0,0,0,0,0,0,0,0,0,0,5,5,5,5,3,0,0,0,0,0,0,0,0,0,0
231,female,21-35,Others,8,4PM-8PM,3,124,135,139,255,257,361,369,*,*,*,*,*,*,*,17,14,24,13,19,17,9,15,0,0,0,0,0,0,0,4,3,5,3,4,4,3,3,0,0,0,0,0,0,0
232,male,21-35,Philippines,6,1PM-4PM,0,1,121,244,366,367,*,*,*,*,*,*,*,*,*,36,26,27,37,10,40,0,0,0,0,0,0,0,0,0,5,5,5,5,3,5,0,0,0,0,0,0,0,0,0
233,female,21-35,Philippines,9,4PM-8PM,2,4,109,121,124,135,248,362,369,*,*,*,*,*,*,7,4,11,5,6,13,5,9,10,0,0,0,0,0,0,3,2,3,2,2,3,2,3,3,0,0,0,0,0,0
234,female,41-55,India,9,8PM-12PM,5,7,110,116,124,258,365,370,371,*,*,*,*,*,*,14,11,14,10,7,8,7,7,4,0,0,0,0,0,0,3,3,3,3,3,3,3,3,2,0,0,0,0,0,0
235,female,21-35,UK,9,12AM-8AM,4,121,135,244,245,255,361,362,366,*,*,*,*,*,*,6,13,27,16,17,11,24,16,6,0,0,0,0,0,0,2,3,5,3,4,3,5,3,2,0,0,0,0,0,0
236,female,36-40,India,10,4PM-8PM,5,121,126,135,245,252,256,257,258,371,*,*,*,*,*,6,24,20,22,11,32,12,6,7,35,0,0,0,0,0,2,5,4,4,3,5,3,2,3,5,0,0,0,0,0
237,female,21-35,Others,8,8AM-11AM,0,7,109,110,120,124,245,361,*,*,*,*,*,*,*,28,6,18,5,15,10,7,17,0,0,0,0,0,0,0,5,2,4,2,3,3,3,4,0,0,0,0,0,0,0
238,male,41-55,Pakistan,8,11AM-1PM,3,4,7,110,126,128,136,258,*,*,*,*,*,*,*,13,16,29,24,7,30,26,21,0,0,0,0,0,0,0,3,3,5,5,3,5,5,4,0,0,0,0,0,0,0
239,male,36-40,Others,7,1PM-4PM,120,127,136,139,252,255,256,*,*,*,*,*,*,*,*,43,32,16,24,13,15,15,0,0,0,0,0,0,0,0,5,5,3,5,3,3,3,0,0,0,0,0,0,0,0
240,female,36-40,Pakistan,9,8AM-11AM,5,117,126,135,139,255,362,367,374,*,*,*,*,*,*,3,4,17,6,18,6,17,15,12,0,0,0,0,0,0,2,2,4,2,4,2,4,3,3,0,0,0,0,0,0
241,male,21-35,India,7,1PM-4PM,3,128,130,135,256,257,362,*,*,*,*,*,*,*,*,18,7,21,12,19,23,14,0,0,0,0,0,0,0,0,4,3,4,3,4,4,3,0,0,0,0,0,0,0,0
